geneid,cid,aid,acname,acvalue
3791,118130105,1343855,IC50,0.01
3791,118130111,1343855,IC50,0.007
3791,91809241,1343855,IC50,0.004
3791,118983111,1343984,IC50,4.76
3791,118970912,1343984,IC50,0.01
3791,118970892,1343984,IC50,0.008
3791,118970903,1343984,IC50,1.85
3791,118970909,1343984,IC50,0.005
3791,118970898,1343984,IC50,0.016
3791,118970899,1343984,IC50,0.006
3791,118983112,1343984,IC50,0.274
3791,118983113,1343984,IC50,0.011
3791,118970908,1343984,IC50,0.443
3791,118970893,1343984,IC50,0.005
3791,134157719,1344206,IC50,0.005
3791,50915125,1344206,IC50,0.02
3791,86290325,1344206,IC50,0.027
3791,86290931,1344206,IC50,0.011
3791,86290371,1344206,IC50,0.009
3791,86290373,1344206,IC50,0.019
3791,86290417,1344206,IC50,0.01
3791,86290461,1344206,IC50,0.016
3791,86290544,1344206,IC50,0.003
3791,86290582,1344206,IC50,0.004
3791,86290584,1344206,IC50,0.007
3791,86290623,1344206,IC50,0.004
3791,86290666,1344206,IC50,0.005
